coin,date_start,date_end,n_test,target,model,acc,f1
SOL,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.32
SOL,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,LSTM,0.5,0.11764705882352941
SOL,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5333333333333333
SOL,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.5555555555555556
SOL,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,Transformer,0.7,0.6086956521739131
SOL,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,LSTM,0.5,0.5161290322580645
SOL,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4444444444444444
SOL,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.45161290322580644
SOL,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5714285714285714
SOL,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.10526315789473684
SOL,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.42424242424242425
SOL,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.0
SOL,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,Transformer,0.3333333333333333,0.23076923076923078
SOL,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5625
SOL,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.48484848484848486
SOL,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.1111111111111111
SOL,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,Transformer,0.4,0.47058823529411764
SOL,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.125
SOL,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,Transformer,0.26666666666666666,0.3125
SOL,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,LSTM,0.36666666666666664,0.42424242424242425
SOL,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.38095238095238093
SOL,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6829268292682927
SOL,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5945945945945946
SOL,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,LSTM,0.6,0.6
SOL,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.38095238095238093
SOL,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.3157894736842105
SOL,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.38461538461538464
SOL,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,LSTM,0.6666666666666666,0.6428571428571429
SOL,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,Transformer,0.5,0.34782608695652173
SOL,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.7555555555555555
SOL,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.6111111111111112
SOL,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5405405405405406
SOL,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.2608695652173913
SOL,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5142857142857142
SOL,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.41379310344827586
SOL,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.23529411764705882
SOL,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.5405405405405406
SOL,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.65
SOL,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.48
SOL,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.723404255319149
SOL,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,Transformer,0.3333333333333333,0.2857142857142857
SOL,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.41379310344827586
SOL,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,Transformer,0.6,0.5714285714285714
SOL,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6060606060606061
SOL,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.4666666666666667
SOL,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,LSTM,0.6666666666666666,0.75
SOL,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5
SOL,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.5925925925925926
SOL,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5789473684210527
SOL,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,LSTM,0.5,0.2857142857142857
SOL,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.6486486486486487
SOL,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.48
SOL,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.4166666666666667
SOL,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.0
SOL,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.48
SOL,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.3333333333333333
SOL,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.48
SOL,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,LSTM,0.7,0.7804878048780488
SOL,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5714285714285714
SOL,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,LSTM,0.7,0.4
SOL,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.3157894736842105
SOL,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.5555555555555556
SOL,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.3448275862068966
SOL,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
SOL,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.45161290322580644
XRP,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,LSTM,0.36666666666666664,0.5365853658536586
XRP,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.42424242424242425
XRP,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.7441860465116279
XRP,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.6285714285714286
XRP,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.6111111111111112
XRP,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.7755102040816326
XRP,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5454545454545454
XRP,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,LSTM,0.4,0.5714285714285714
XRP,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,Transformer,0.4,0.35714285714285715
XRP,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5333333333333333
XRP,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.6046511627906976
XRP,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5
XRP,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.7111111111111111
XRP,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,Transformer,0.6,0.5384615384615384
XRP,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,LSTM,0.5,0.6666666666666666
XRP,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.5806451612903226
XRP,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.5517241379310345
XRP,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,LSTM,0.5,0.5945945945945946
XRP,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,Transformer,0.5,0.6511627906976745
XRP,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6
XRP,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,Transformer,0.4,0.3076923076923077
XRP,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.6666666666666666
XRP,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,LSTM,0.5,0.6666666666666666
XRP,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.5142857142857142
XRP,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5333333333333333
XRP,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,LSTM,0.5,0.5714285714285714
XRP,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6
XRP,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.723404255319149
XRP,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5625
XRP,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.6486486486486487
XRP,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5161290322580645
XRP,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5853658536585366
XRP,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.41379310344827586
XRP,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,LSTM,0.6,0.75
XRP,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,Transformer,0.6,0.625
XRP,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.45161290322580644
XRP,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.3448275862068966
XRP,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6976744186046512
XRP,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.48484848484848486
XRP,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6666666666666666
XRP,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,LSTM,0.6666666666666666,0.8
XRP,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.5142857142857142
XRP,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6829268292682927
XRP,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.6111111111111112
XRP,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.6046511627906976
XRP,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5555555555555556
XRP,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,LSTM,0.3,0.4
XRP,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.17391304347826086
XRP,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.5625
XRP,2023-08-29 00:00:00+00:00,2023-09-27 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.37037037037037035
XRP,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2023-09-28 00:00:00+00:00,2023-10-27 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.43478260869565216
XRP,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.7441860465116279
XRP,2023-10-28 00:00:00+00:00,2023-11-26 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.7027027027027027
XRP,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6818181818181818
XRP,2023-11-27 00:00:00+00:00,2023-12-26 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5555555555555556
XRP,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5853658536585366
XRP,2023-12-27 00:00:00+00:00,2024-01-25 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5882352941176471
XRP,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.7441860465116279
XRP,2024-01-26 00:00:00+00:00,2024-02-24 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.38461538461538464
XRP,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.48484848484848486
XRP,2024-02-25 00:00:00+00:00,2024-03-25 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.6666666666666666
XRP,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,LSTM,0.4,0.4
XRP,2024-03-26 00:00:00+00:00,2024-04-24 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5714285714285714
XRP,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2024-04-25 00:00:00+00:00,2024-05-24 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.6060606060606061
XRP,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.41379310344827586
XRP,2024-05-25 00:00:00+00:00,2024-06-23 00:00:00+00:00,30,target_direction,Transformer,0.5,0.4827586206896552
XRP,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,LSTM,0.6666666666666666,0.782608695652174
XRP,2024-06-24 00:00:00+00:00,2024-07-23 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5161290322580645
XRP,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,LSTM,0.5,0.6666666666666666
XRP,2024-07-24 00:00:00+00:00,2024-08-22 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6470588235294118
XRP,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.717948717948718
XRP,2024-08-23 00:00:00+00:00,2024-09-21 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6470588235294118
XRP,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2024-09-22 00:00:00+00:00,2024-10-21 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.37037037037037035
XRP,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.6829268292682927
XRP,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,Transformer,0.5,0.5454545454545454
XRP,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.723404255319149
XRP,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5555555555555556
XRP,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,LSTM,0.6,0.7272727272727273
XRP,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.41379310344827586
XRP,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.6046511627906976
XRP,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.5142857142857142
XRP,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.723404255319149
XRP,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.6666666666666666
XRP,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,LSTM,0.4,0.5714285714285714
XRP,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,Transformer,0.4,0.35714285714285715
XRP,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.5142857142857142
XRP,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
XRP,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,Transformer,0.4,0.55
XRP,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.48484848484848486
XRP,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,Transformer,0.6333333333333333,0.6857142857142857
XRP,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5853658536585366
XRP,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,Transformer,0.4,0.47058823529411764
XRP,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,LSTM,0.4,0.5714285714285714
XRP,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.38095238095238093
XRP,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
XRP,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,Transformer,0.5,0.34782608695652173
XRP,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.5641025641025641
XRP,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.42857142857142855
XRP,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.32
XRP,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,Transformer,0.36666666666666664,0.2962962962962963
XRP,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,LSTM,0.4,0.5714285714285714
XRP,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,Transformer,0.5666666666666667,0.43478260869565216
XRP,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,LSTM,0.3333333333333333,0.2857142857142857
XRP,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,Transformer,0.7,0.4
XRP,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,LSTM,0.5,0.4
XRP,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,Transformer,0.6,0.5384615384615384
XRP,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.5806451612903226
XRP,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.4666666666666667
ADA,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
ADA,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,Transformer,0.4,0.5263157894736842
ADA,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,LSTM,0.5333333333333333,0.6956521739130435
ADA,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.6956521739130435
ADA,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
ADA,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.5641025641025641
ADA,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.723404255319149
ADA,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6470588235294118
ADA,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,LSTM,0.6333333333333333,0.7755102040816326
ADA,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,Transformer,0.6,0.6470588235294118
ADA,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.6046511627906976
ADA,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.4666666666666667
ADA,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
ADA,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,Transformer,0.4,0.47058823529411764
ADA,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,LSTM,0.43333333333333335,0.6046511627906976
ADA,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.5294117647058824
ADA,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
ADA,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,Transformer,0.43333333333333335,0.41379310344827586
ADA,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,LSTM,0.4666666666666667,0.6363636363636364
ADA,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,Transformer,0.4666666666666667,0.6190476190476191
ADA,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,LSTM,0.3333333333333333,0.5
ADA,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.5333333333333333
ADA,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,LSTM,0.5666666666666667,0.723404255319149
ADA,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,Transformer,0.5333333333333333,0.6666666666666666
