coin,date_start,date_end,n_test,target,model,acc,auc,f1
ETH,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,Naive_Persistence,0.6666666666666666,0.4419642857142857,0.6875
ETH,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
ETH,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,Random_Walk,0.7,0.48214285714285715,0.7272727272727273
ETH,2024-10-22 00:00:00+00:00,2024-11-20 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
ETH,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,Naive_Persistence,0.3,0.08928571428571429,0.3225806451612903
ETH,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
ETH,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,Random_Walk,0.6,0.36160714285714285,0.6
ETH,2024-11-21 00:00:00+00:00,2024-12-20 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
ETH,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.18666666666666668,0.45161290322580644
ETH,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,Naive_Majority,0.5,0.5,0.6666666666666666
ETH,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,Random_Walk,0.6333333333333333,0.37333333333333335,0.56
ETH,2024-12-21 00:00:00+00:00,2025-01-19 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5,0.0,0.6666666666666666
ETH,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,Naive_Persistence,0.26666666666666666,0.06696428571428571,0.21428571428571427
ETH,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
ETH,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.2857142857142857,0.5333333333333333
ETH,2025-01-20 00:00:00+00:00,2025-02-18 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
ETH,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.21428571428571427,0.42857142857142855
ETH,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
ETH,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,Random_Walk,0.5666666666666667,0.32142857142857145,0.5806451612903226
ETH,2025-02-19 00:00:00+00:00,2025-03-20 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
ETH,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5666666666666667,0.2986425339366516,0.48
ETH,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
ETH,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,Random_Walk,0.6333333333333333,0.39819004524886875,0.5925925925925926
ETH,2025-03-21 00:00:00+00:00,2025-04-19 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
ETH,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.21428571428571427,0.42857142857142855
ETH,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
ETH,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,Random_Walk,0.4,0.14285714285714285,0.3076923076923077
ETH,2025-04-20 00:00:00+00:00,2025-05-19 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
ETH,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.21428571428571427,0.5
ETH,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
ETH,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,Random_Walk,0.5,0.24107142857142858,0.5454545454545454
ETH,2025-05-20 00:00:00+00:00,2025-06-18 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
ETH,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,Naive_Persistence,0.6,0.31100478468899523,0.6842105263157895
ETH,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,Naive_Majority,0.6333333333333333,0.5,0.7755102040816326
ETH,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,Random_Walk,0.5,0.21052631578947367,0.5945945945945946
ETH,2025-06-19 00:00:00+00:00,2025-07-18 00:00:00+00:00,30,target_direction,GARCH11_directional,0.6333333333333333,0.0,0.7755102040816326
ETH,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,Naive_Persistence,0.6,0.34841628959276016,0.6470588235294118
ETH,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,Naive_Majority,0.5666666666666667,0.5,0.723404255319149
ETH,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,Random_Walk,0.4666666666666667,0.2171945701357466,0.5
ETH,2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5666666666666667,0.0,0.723404255319149
ETH,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,Naive_Persistence,0.36666666666666664,0.125,0.42424242424242425
ETH,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
ETH,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,Random_Walk,0.26666666666666666,0.07142857142857142,0.26666666666666666
ETH,2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
ETH,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.20361990950226244,0.38461538461538464
ETH,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
ETH,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,Random_Walk,0.5,0.25339366515837103,0.4827586206896552
ETH,2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
ETH,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5666666666666667,0.2986425339366516,0.48
ETH,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
ETH,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,Random_Walk,0.6666666666666666,0.4343891402714932,0.6153846153846154
ETH,2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
ETH,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5,0.24107142857142858,0.5454545454545454
ETH,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
ETH,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.26785714285714285,0.5882352941176471
ETH,2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
ETH,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5666666666666667,0.32142857142857145,0.5806451612903226
ETH,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
ETH,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,Random_Walk,0.23333333333333334,0.05357142857142857,0.25806451612903225
ETH,2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
ETH,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5333333333333333,0.25462962962962965,0.4166666666666667
ETH,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,Naive_Majority,0.4,0.5,0.5714285714285714
ETH,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,Random_Walk,0.43333333333333335,0.18518518518518517,0.37037037037037035
ETH,2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4,0.0,0.5714285714285714
ETH,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5333333333333333,0.28444444444444444,0.5333333333333333
ETH,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,Naive_Majority,0.5,0.5,0.6666666666666666
ETH,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.26666666666666666,0.5882352941176471
ETH,2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5,0.0,0.6666666666666666
ETH,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.18666666666666668,0.45161290322580644
ETH,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,Naive_Majority,0.5,0.5,0.6666666666666666
ETH,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,Random_Walk,0.5,0.24888888888888888,0.5161290322580645
ETH,2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5,0.0,0.6666666666666666
BNB,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.17857142857142858,0.48484848484848486
BNB,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
BNB,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.28125,0.5625
BNB,2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
BNB,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.16289592760180996,0.32
BNB,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
BNB,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.2850678733031674,0.5
BNB,2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
BNB,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4,0.15625,0.35714285714285715
BNB,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
BNB,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,Random_Walk,0.6333333333333333,0.4017857142857143,0.6206896551724138
BNB,2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
BNB,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,Naive_Persistence,0.6333333333333333,0.3,0.7317073170731707
BNB,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,Naive_Majority,0.6666666666666666,0.5,0.8
BNB,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,Random_Walk,0.36666666666666664,0.09,0.4864864864864865
BNB,2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,target_direction,GARCH11_directional,0.6666666666666666,0.0,0.8
BNB,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4,0.15625,0.4375
BNB,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
BNB,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,Random_Walk,0.6,0.32142857142857145,0.6666666666666666
BNB,2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
BNB,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5,0.24888888888888888,0.4827586206896552
BNB,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,Naive_Majority,0.5,0.5,0.6666666666666666
BNB,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,Random_Walk,0.43333333333333335,0.18666666666666668,0.45161290322580644
BNB,2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5,0.0,0.6666666666666666
BNB,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.12,0.6
BNB,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,Naive_Majority,0.6666666666666666,0.5,0.8
BNB,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,Random_Walk,0.4666666666666667,0.225,0.5294117647058824
BNB,2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,target_direction,GARCH11_directional,0.6666666666666666,0.0,0.8
BNB,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.21428571428571427,0.42857142857142855
BNB,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
BNB,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,Random_Walk,0.4666666666666667,0.17857142857142858,0.5555555555555556
BNB,2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
BNB,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,Naive_Persistence,0.36666666666666664,0.13392857142857142,0.3448275862068966
BNB,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
BNB,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,Random_Walk,0.4666666666666667,0.20089285714285715,0.5294117647058824
BNB,2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
BNB,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.16289592760180996,0.32
BNB,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
BNB,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,Random_Walk,0.5,0.24434389140271492,0.5454545454545454
BNB,2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
BNB,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.1875,0.41379310344827586
BNB,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
BNB,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,Random_Walk,0.4666666666666667,0.10714285714285714,0.2
BNB,2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
BNB,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4,0.09569377990430622,0.5263157894736842
BNB,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,Naive_Majority,0.6333333333333333,0.5,0.7755102040816326
BNB,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,Random_Walk,0.6666666666666666,0.4019138755980861,0.7368421052631579
BNB,2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,target_direction,GARCH11_directional,0.6333333333333333,0.0,0.7755102040816326
BNB,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,Naive_Persistence,0.3333333333333333,0.09502262443438914,0.23076923076923078
BNB,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
BNB,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.27149321266968324,0.5882352941176471
BNB,2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
BNB,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,Naive_Persistence,0.3,0.08035714285714286,0.2222222222222222
BNB,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
BNB,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,Random_Walk,0.4666666666666667,0.21428571428571427,0.42857142857142855
BNB,2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
BNB,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5333333333333333,0.27149321266968324,0.46153846153846156
BNB,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
BNB,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,Random_Walk,0.5666666666666667,0.2986425339366516,0.48
BNB,2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
BNB,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.20361990950226244,0.5294117647058824
BNB,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,Naive_Majority,0.5666666666666667,0.5,0.723404255319149
BNB,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,Random_Walk,0.36666666666666664,0.12669683257918551,0.42424242424242425
BNB,2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5666666666666667,0.0,0.723404255319149
BNB,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5,0.21052631578947367,0.34782608695652173
BNB,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,Naive_Majority,0.36666666666666664,0.5,0.5365853658536586
BNB,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,Random_Walk,0.43333333333333335,0.19138755980861244,0.37037037037037035
BNB,2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,target_direction,GARCH11_directional,0.36666666666666664,0.0,0.5365853658536586
BNB,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.18099547511312217,0.48484848484848486
BNB,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,Naive_Majority,0.5666666666666667,0.5,0.723404255319149
BNB,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,Random_Walk,0.4,0.14479638009049775,0.47058823529411764
BNB,2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5666666666666667,0.0,0.723404255319149
BNB,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,Naive_Persistence,0.5666666666666667,0.32,0.5806451612903226
BNB,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,Naive_Majority,0.5,0.5,0.6666666666666666
BNB,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.28,0.5625
BNB,2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5,0.0,0.6666666666666666
BNB,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,Naive_Persistence,0.6,0.3333333333333333,0.5
BNB,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,Naive_Majority,0.4,0.5,0.5714285714285714
BNB,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,Random_Walk,0.43333333333333335,0.19444444444444445,0.41379310344827586
BNB,2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4,0.0,0.5714285714285714
BNB,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,Naive_Persistence,0.3,0.06334841628959276,0.16
BNB,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,Naive_Majority,0.43333333333333335,0.5,0.6046511627906976
BNB,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,Random_Walk,0.5,0.24434389140271492,0.4444444444444444
BNB,2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,target_direction,GARCH11_directional,0.43333333333333335,0.0,0.6046511627906976
BNB,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,Naive_Persistence,0.36666666666666664,0.04784688995215311,0.5128205128205128
BNB,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,Naive_Majority,0.6333333333333333,0.5,0.7755102040816326
BNB,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,Random_Walk,0.5666666666666667,0.24880382775119617,0.6666666666666666
BNB,2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,target_direction,GARCH11_directional,0.6333333333333333,0.0,0.7755102040816326
BNB,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.1875,0.45161290322580644
BNB,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
BNB,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,Random_Walk,0.5,0.24107142857142858,0.5454545454545454
BNB,2023-01-31 00:00:00+00:00,2023-03-01 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
BNB,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4,0.15625,0.4375
BNB,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,Naive_Majority,0.5333333333333333,0.5,0.6956521739130435
BNB,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,Random_Walk,0.43333333333333335,0.1875,0.41379310344827586
BNB,2023-03-02 00:00:00+00:00,2023-03-31 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5333333333333333,0.0,0.6956521739130435
BNB,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.20361990950226244,0.5294117647058824
BNB,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,Naive_Majority,0.5666666666666667,0.5,0.723404255319149
BNB,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.2895927601809955,0.5333333333333333
BNB,2023-04-01 00:00:00+00:00,2023-04-30 00:00:00+00:00,30,target_direction,GARCH11_directional,0.5666666666666667,0.0,0.723404255319149
BNB,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,Naive_Persistence,0.43333333333333335,0.1875,0.41379310344827586
BNB,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,Naive_Majority,0.4666666666666667,0.5,0.6363636363636364
BNB,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.28125,0.5
BNB,2023-05-01 00:00:00+00:00,2023-05-30 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4666666666666667,0.0,0.6363636363636364
BNB,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,Naive_Persistence,0.36666666666666664,0.08333333333333333,0.17391304347826086
BNB,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,Naive_Majority,0.4,0.5,0.5714285714285714
BNB,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,Random_Walk,0.43333333333333335,0.18518518518518517,0.37037037037037035
BNB,2023-05-31 00:00:00+00:00,2023-06-29 00:00:00+00:00,30,target_direction,GARCH11_directional,0.4,0.0,0.5714285714285714
BNB,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4,0.125,0.5
BNB,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,Naive_Majority,0.6,0.5,0.75
BNB,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,Random_Walk,0.5333333333333333,0.2916666666666667,0.5625
BNB,2023-06-30 00:00:00+00:00,2023-07-29 00:00:00+00:00,30,target_direction,GARCH11_directional,0.6,0.0,0.75
BNB,2023-07-30 00:00:00+00:00,2023-08-28 00:00:00+00:00,30,target_direction,Naive_Persistence,0.4666666666666667,0.21777777777777776,0.4666666666666667
