coin,date,PE,NE,spectral_gap,spectral_radius,second_eigenvalue,mixing_rate
BTC,2024-12-15 00:00:00+00:00,0.9919540158452468,0.9929235411605685,0.6009868312430948,1.0000000000000013,0.39901316875690657,0.39901316875690657
BTC,2025-01-14 00:00:00+00:00,0.9966051002308001,0.9969954606587927,0.6226425183427027,0.9999999999999999,0.37735748165729716,0.37735748165729716
BTC,2025-02-13 00:00:00+00:00,0.9971726909430946,0.9966881711183581,0.6858042517130118,0.9999999999999989,0.3141957482869871,0.3141957482869871
BTC,2025-03-15 00:00:00+00:00,0.9922851761654493,0.99204469592764,0.6054885372701351,0.9999999999999987,0.3945114627298636,0.3945114627298636
BTC,2025-04-14 00:00:00+00:00,0.988712694124107,0.9873631810966536,0.5238821945451346,1.0000000000000004,0.4761178054548658,0.4761178054548658
BTC,2025-05-14 00:00:00+00:00,0.9918491093731884,0.9917473979576862,0.5156082773847661,0.9999999999999997,0.4843917226152336,0.4843917226152336
BTC,2025-06-13 00:00:00+00:00,0.9982675238120886,0.9982990573467091,0.4985381552378144,1.0000000000000002,0.5014618447621858,0.5014618447621858
BTC,2025-07-13 00:00:00+00:00,0.9995039220549246,0.9992706893053158,0.4941825470704758,0.9999999999999972,0.5058174529295214,0.5058174529295214
BTC,2025-08-12 00:00:00+00:00,0.9987534023692519,0.998732995854233,0.4333226124988331,0.999999999999999,0.5666773875011659,0.5666773875011659
BTC,2025-09-11 00:00:00+00:00,0.9995109013668276,0.9994990965889292,0.4559930751747405,0.9999999999999993,0.5440069248252588,0.5440069248252588
BTC,2025-10-11 00:00:00+00:00,0.9973005511292888,0.9971070609823272,0.4141216472256949,0.9999999999999993,0.5858783527743044,0.5858783527743044
BTC,2025-11-10 00:00:00+00:00,0.9912044366808738,0.9918236510138898,0.44329110693318863,0.9999999999999997,0.556708893066811,0.556708893066811
BTC,2025-12-10 00:00:00+00:00,0.990766537735287,0.9900130809276837,0.4267768775652483,1.0000000000000002,0.5732231224347519,0.5732231224347519
BTC,2026-01-09 00:00:00+00:00,0.9906622116386353,0.990014623449156,0.4502021328804112,1.0000000000000004,0.5497978671195892,0.5497978671195892
BTC,2026-02-08 00:00:00+00:00,0.9797681270412062,0.9797499062174649,0.5389799673470237,1.0000000000000009,0.46102003265297725,0.46102003265297725
BTC,2026-03-10 00:00:00+00:00,0.9808646548512889,0.9813848016497161,0.517993900241617,0.9999999999999989,0.482006099758382,0.482006099758382
BTC,2026-04-09 00:00:00+00:00,0.9915663806460784,0.9926592654350779,0.5346096676179989,1.0,0.4653903323820011,0.4653903323820011
DOGE,2020-10-07 00:00:00+00:00,0.9955509396620814,0.995717399407493,0.469789479951383,0.9999999999999991,0.5302105200486161,0.5302105200486161
DOGE,2020-11-06 00:00:00+00:00,0.9901007538460638,0.9905295134426619,0.397190587201957,1.0000000000000004,0.6028094127980435,0.6028094127980435
DOGE,2020-12-06 00:00:00+00:00,0.9912235458069052,0.9920039354102509,0.36742842761756167,0.9999999999999996,0.6325715723824379,0.6325715723824379
DOGE,2021-01-05 00:00:00+00:00,0.9918739525293766,0.9917767707529306,0.3723297344665124,1.0000000000000002,0.6276702655334878,0.6276702655334878
DOGE,2021-02-04 00:00:00+00:00,0.9931025547461719,0.9932088200694504,0.3946344029604233,1.0000000000000018,0.6053655970395785,0.6053655970395785
DOGE,2021-03-06 00:00:00+00:00,0.9945759198763681,0.993873936445288,0.40594323917469377,0.9999999999999969,0.5940567608253031,0.5940567608253031
DOGE,2021-04-05 00:00:00+00:00,0.997833669425905,0.9975817852694996,0.4275266455570106,1.0000000000000002,0.5724733544429896,0.5724733544429896
DOGE,2021-05-05 00:00:00+00:00,0.9945876312378527,0.9934122113949315,0.46741849531558766,0.9999999999999984,0.5325815046844108,0.5325815046844108
DOGE,2021-06-04 00:00:00+00:00,0.997984770578167,0.9981774720722262,0.5981596333590873,0.9999999999999991,0.40184036664091183,0.40184036664091183
DOGE,2021-07-04 00:00:00+00:00,0.9924831518361746,0.993088572016839,0.5714367756537266,1.0000000000000004,0.42856322434627375,0.42856322434627375
DOGE,2021-08-03 00:00:00+00:00,0.9991862221202439,0.9994879144608594,0.5248103965093565,1.0000000000000013,0.4751896034906448,0.4751896034906448
DOGE,2021-09-02 00:00:00+00:00,0.9973012344703699,0.9974838034754124,0.542060170228023,0.9999999999999996,0.4579398297719765,0.4579398297719765
DOGE,2021-10-02 00:00:00+00:00,0.9960256522699168,0.9962610452544745,0.48117914557457053,1.0,0.5188208544254295,0.5188208544254295
DOGE,2021-11-01 00:00:00+00:00,0.9992982264005594,0.9990638315286094,0.46131583089508266,1.0000000000000004,0.5386841691049178,0.5386841691049178
DOGE,2021-12-01 00:00:00+00:00,0.9995109013668276,0.9997393755424602,0.44120047010365093,0.9999999999999996,0.5587995298963486,0.5587995298963486
DOGE,2021-12-31 00:00:00+00:00,0.9994063669049675,0.9996008293135951,0.473683817075229,1.0000000000000013,0.5263161829247723,0.5263161829247723
DOGE,2022-01-30 00:00:00+00:00,0.9964305079757004,0.9970000325856753,0.49434996794679686,1.0000000000000002,0.5056500320532034,0.5056500320532034
DOGE,2022-03-01 00:00:00+00:00,0.9980122474272419,0.9983278757739753,0.4331241256789595,1.000000000000001,0.5668758743210416,0.5668758743210416
DOGE,2022-03-31 00:00:00+00:00,0.9976135246411814,0.9978379701118759,0.4795952378531615,0.9999999999999978,0.5204047621468363,0.5204047621468363
DOGE,2022-04-30 00:00:00+00:00,0.9988825276069652,0.9987584212271202,0.47729726911364156,0.9999999999999998,0.5227027308863582,0.5227027308863582
DOGE,2022-05-30 00:00:00+00:00,0.9956349434309514,0.9949386218669528,0.40233424316978095,1.0000000000000004,0.5976657568302195,0.5976657568302195
DOGE,2022-06-29 00:00:00+00:00,0.9977146858336862,0.9970670532424304,0.4118614568969635,1.0000000000000009,0.5881385431030374,0.5881385431030374
DOGE,2022-07-29 00:00:00+00:00,0.9997165970211928,0.9994845658250656,0.39839801392798424,0.9999999999999998,0.6016019860720155,0.6016019860720155
DOGE,2022-08-28 00:00:00+00:00,0.9955509396620815,0.9946058397160341,0.4563966510298567,0.9999999999999991,0.5436033489701424,0.5436033489701424
DOGE,2022-09-27 00:00:00+00:00,0.993956987809443,0.9944354761757459,0.4791405926054113,1.0000000000000013,0.52085940739459,0.52085940739459
DOGE,2022-10-27 00:00:00+00:00,0.9958915808711668,0.996033683623583,0.5251269236188592,1.0,0.4748730763811408,0.4748730763811408
DOGE,2022-11-26 00:00:00+00:00,0.9968955323724061,0.9969207315902358,0.4976153250601252,0.9999999999999986,0.5023846749398734,0.5023846749398734
DOGE,2022-12-26 00:00:00+00:00,0.9986372479177491,0.9985175192685767,0.5007225473403243,0.9999999999999989,0.4992774526596746,0.4992774526596746
DOGE,2023-01-25 00:00:00+00:00,0.9952051342367766,0.9953341334453446,0.5141206753118587,1.0000000000000002,0.48587932468814155,0.48587932468814155
DOGE,2023-02-24 00:00:00+00:00,0.9986372479177491,0.9986367478747817,0.4733668797108943,0.9999999999999991,0.5266331202891048,0.5266331202891048
DOGE,2023-03-26 00:00:00+00:00,0.9979077129653818,0.9980937084025993,0.47958326913969185,0.9999999999999998,0.5204167308603079,0.5204167308603079
DOGE,2023-04-25 00:00:00+00:00,0.9986806957285078,0.9985260313853132,0.48982032761974825,1.0000000000000004,0.5101796723802522,0.5101796723802522
DOGE,2023-05-25 00:00:00+00:00,0.9965661882914463,0.9963636659910768,0.5436072542878578,0.9999999999999989,0.4563927457121411,0.4563927457121411
DOGE,2023-06-24 00:00:00+00:00,0.9964529710531538,0.9970122137541324,0.5075289627900293,0.9999999999999987,0.4924710372099693,0.4924710372099693
DOGE,2023-07-24 00:00:00+00:00,0.9978192202955465,0.997680885541274,0.4963825535048042,1.000000000000001,0.5036174464951969,0.5036174464951969
DOGE,2023-08-23 00:00:00+00:00,0.9989735471539756,0.9990775306119617,0.5556410829632517,0.9999999999999993,0.44435891703674774,0.44435891703674774
DOGE,2023-09-22 00:00:00+00:00,0.9982323922119656,0.9983296508973126,0.5742927783159885,1.0,0.42570722168401154,0.42570722168401154
DOGE,2023-10-22 00:00:00+00:00,0.998745388422157,0.9984048899453962,0.5325004141239883,1.0000000000000018,0.4674995858760135,0.4674995858760135
DOGE,2023-11-21 00:00:00+00:00,0.9975170041264161,0.9971220548026847,0.5252103441189228,1.0000000000000007,0.4747896558810779,0.4747896558810779
DOGE,2023-12-21 00:00:00+00:00,0.9968955323724064,0.9964729421984345,0.49028917104092473,1.0000000000000013,0.5097108289590766,0.5097108289590766
DOGE,2024-01-20 00:00:00+00:00,0.998568691448192,0.9987891000205349,0.5077755422572365,1.0,0.49222445774276347,0.49222445774276347
DOGE,2024-02-19 00:00:00+00:00,0.9963619515061435,0.9971222641294455,0.49154246920679734,1.0000000000000004,0.5084575307932031,0.5084575307932031
DOGE,2024-03-20 00:00:00+00:00,0.9977689332783075,0.9979541446494964,0.4840226924557539,1.0000000000000007,0.5159773075442468,0.5159773075442468
DOGE,2024-04-19 00:00:00+00:00,0.9979077129653817,0.9973739596962166,0.48402341034857177,0.9999999999999982,0.5159765896514265,0.5159765896514265
DOGE,2024-05-19 00:00:00+00:00,0.9951410611854943,0.9939498865562075,0.5262317151020202,1.0,0.4737682848979799,0.4737682848979799
DOGE,2024-06-18 00:00:00+00:00,0.9890749242546757,0.9901455000058265,0.49728878614427807,1.0000000000000013,0.5027112138557233,0.5027112138557233
DOGE,2024-07-18 00:00:00+00:00,0.9964906766666228,0.9968705951191096,0.5678726244252288,1.0000000000000002,0.4321273755747714,0.4321273755747714
DOGE,2024-08-17 00:00:00+00:00,0.996859717431202,0.9966115456724199,0.6164086558291766,1.0,0.3835913441708234,0.3835913441708234
DOGE,2024-09-16 00:00:00+00:00,0.9886180124037716,0.9882859848102872,0.6443324899981782,1.0000000000000009,0.35566751000182273,0.35566751000182273
DOGE,2024-10-16 00:00:00+00:00,0.991496732297416,0.9909555622775683,0.6275864283866495,0.9999999999999993,0.3724135716133499,0.3724135716133499
DOGE,2024-11-15 00:00:00+00:00,0.9967477131508864,0.9974150972100431,0.6241149312123934,1.0000000000000009,0.3758850687876075,0.3758850687876075
DOGE,2024-12-15 00:00:00+00:00,0.9985542423178335,0.9986477945673755,0.6806740792339006,0.9999999999999967,0.3193259207660961,0.3193259207660961
DOGE,2025-01-14 00:00:00+00:00,0.9964338769921134,0.9960983242094005,0.6134014519122528,1.0000000000000004,0.38659854808774763,0.38659854808774763
DOGE,2025-02-13 00:00:00+00:00,0.9952727133003825,0.9955346627642173,0.6288668534072896,0.9999999999999996,0.37113314659270996,0.37113314659270996
DOGE,2025-03-15 00:00:00+00:00,0.9967862701139069,0.9962968208704662,0.5716462584742197,0.9999999999999998,0.42835374152578015,0.42835374152578015
DOGE,2025-04-14 00:00:00+00:00,0.9942205841871825,0.9937141381490808,0.5716393229457785,1.0000000000000016,0.4283606770542231,0.4283606770542231
DOGE,2025-05-14 00:00:00+00:00,0.9979892434873089,0.9984834513035029,0.5823015989989347,1.0000000000000009,0.41769840100106614,0.41769840100106614
DOGE,2025-06-13 00:00:00+00:00,0.9966402318309232,0.9971214003916845,0.5939211639139699,0.9999999999999991,0.4060788360860293,0.4060788360860293
DOGE,2025-07-13 00:00:00+00:00,0.9954531143633996,0.9953807011000323,0.5503483929112767,1.0,0.44965160708872337,0.44965160708872337
DOGE,2025-08-12 00:00:00+00:00,0.9973098301279029,0.997749649442324,0.5918311819935446,0.9999999999999996,0.408168818006455,0.408168818006455
DOGE,2025-09-11 00:00:00+00:00,0.9989945318872808,0.9988560818540587,0.6002630205820878,1.0000000000000009,0.39973697941791303,0.39973697941791303
DOGE,2025-10-11 00:00:00+00:00,0.9987003435630804,0.9986766359771546,0.549851899641953,1.000000000000001,0.45014810035804803,0.45014810035804803
DOGE,2025-11-10 00:00:00+00:00,0.9944232252596498,0.9946880868504321,0.5389987155413842,1.0,0.46100128445861577,0.46100128445861577
DOGE,2025-12-10 00:00:00+00:00,0.9970144288457254,0.9974605254843031,0.47259867105270137,1.0000000000000009,0.5274013289472995,0.5274013289472995
DOGE,2026-01-09 00:00:00+00:00,0.9975003945217884,0.9968038362106769,0.4988839921818996,1.0,0.5011160078181004,0.5011160078181004
DOGE,2026-02-08 00:00:00+00:00,0.9970914864585109,0.9967727410729924,0.4338917904180689,1.0000000000000013,0.5661082095819324,0.5661082095819324
DOGE,2026-03-10 00:00:00+00:00,0.9968828638497366,0.9969321216763007,0.46863009620209384,1.0000000000000002,0.5313699037979064,0.5313699037979064
DOGE,2026-04-09 00:00:00+00:00,0.996084920605578,0.9960174874829485,0.47243543807441246,1.0,0.5275645619255875,0.5275645619255875
ETH,2020-10-07 00:00:00+00:00,0.9897331820035818,0.9901932331996486,0.48205177690591816,1.0000000000000016,0.5179482230940834,0.5179482230940834
ETH,2020-11-06 00:00:00+00:00,0.9916675000386073,0.990711609566389,0.4904967516127129,1.000000000000001,0.5095032483872882,0.5095032483872882
ETH,2020-12-06 00:00:00+00:00,0.9947480493936578,0.9952205897181512,0.5016058344497383,1.0000000000000009,0.49839416555026267,0.49839416555026267
ETH,2021-01-05 00:00:00+00:00,0.9974779072876986,0.9976691161997405,0.5326158108253873,1.0000000000000002,0.46738418917461283,0.46738418917461283
ETH,2021-02-04 00:00:00+00:00,0.9965100719580181,0.9964706270809005,0.5006936094816135,1.0,0.4993063905183866,0.4993063905183866
ETH,2021-03-06 00:00:00+00:00,0.9983335534044705,0.998206345475459,0.4520942235540284,0.9999999999999996,0.5479057764459712,0.5479057764459712
ETH,2021-04-05 00:00:00+00:00,0.9988723859614708,0.9990080856281922,0.49120416250148424,1.0000000000000002,0.508795837498516,0.508795837498516
ETH,2021-05-05 00:00:00+00:00,0.9960271306140651,0.9966132287590868,0.5223118105388711,1.0000000000000002,0.4776881894611291,0.4776881894611291
ETH,2021-06-04 00:00:00+00:00,0.9960832711041299,0.99605902462269,0.5264081736640027,1.0000000000000013,0.47359182633599867,0.47359182633599867
ETH,2021-07-04 00:00:00+00:00,0.998568691448192,0.9983104448755151,0.48571598616331824,0.9999999999999996,0.5142840138366813,0.5142840138366813
ETH,2021-08-03 00:00:00+00:00,0.9960918667616626,0.9954805987277504,0.45792154574037824,0.9999999999999991,0.5420784542596209,0.5420784542596209
ETH,2021-09-02 00:00:00+00:00,0.9928533626295144,0.9923444398199557,0.5047814114917658,1.0000000000000029,0.4952185885082371,0.4952185885082371
ETH,2021-10-02 00:00:00+00:00,0.9911017789602604,0.9900555957485326,0.44782492028045384,0.9999999999999989,0.552175079719545,0.552175079719545
ETH,2021-11-01 00:00:00+00:00,0.9901230580929627,0.9906420464600884,0.4346086731590789,1.0000000000000013,0.5653913268409224,0.5653913268409224
ETH,2021-12-01 00:00:00+00:00,0.9947798014682352,0.9945198787718095,0.4292282341329814,1.000000000000001,0.5707717658670197,0.5707717658670197
ETH,2021-12-31 00:00:00+00:00,0.9938566892638186,0.9938129397847736,0.4612394871030965,0.999999999999998,0.5387605128969015,0.5387605128969015
ETH,2022-01-30 00:00:00+00:00,0.9951109686108751,0.9949655539881148,0.5166703537939101,1.0,0.4833296462060899,0.4833296462060899
ETH,2022-03-01 00:00:00+00:00,0.9965988171710308,0.997158056080882,0.4356604401016352,1.0000000000000004,0.5643395598983653,0.5643395598983653
ETH,2022-03-31 00:00:00+00:00,0.9956038804430225,0.9951113438207996,0.4737339878962171,0.9999999999999991,0.526266012103782,0.526266012103782
ETH,2022-04-30 00:00:00+00:00,0.9972345736304492,0.9969768301240818,0.4803656495107699,1.0000000000000007,0.5196343504892308,0.5196343504892308
ETH,2022-05-30 00:00:00+00:00,0.9954031744036427,0.9958147052373189,0.4316061521986475,1.0000000000000007,0.5683938478013532,0.5683938478013532
ETH,2022-06-29 00:00:00+00:00,0.9957776200497517,0.9960039705924063,0.448302379328554,0.9999999999999973,0.5516976206714433,0.5516976206714433
ETH,2022-07-29 00:00:00+00:00,0.9988723859614707,0.9991218481426264,0.43320281933458127,1.0000000000000004,0.5667971806654192,0.5667971806654192
ETH,2022-08-28 00:00:00+00:00,0.9953387428927644,0.9949267662557267,0.49903994088490944,0.9999999999999993,0.5009600591150899,0.5009600591150899
ETH,2022-09-27 00:00:00+00:00,0.995833379801784,0.9953967980618222,0.4861954663603827,1.0000000000000004,0.5138045336396178,0.5138045336396178
ETH,2022-10-27 00:00:00+00:00,0.995833379801784,0.9958007980658912,0.5104999383450346,0.9999999999999987,0.48950006165496407,0.48950006165496407
ETH,2022-11-26 00:00:00+00:00,0.998431552263384,0.9983999357309844,0.4914522917497638,0.9999999999999993,0.5085477082502355,0.5085477082502355
ETH,2022-12-26 00:00:00+00:00,0.9972946988674233,0.9967173347097559,0.4590418074112296,1.0,0.5409581925887704,0.5409581925887704
ETH,2023-01-25 00:00:00+00:00,0.99617994887836,0.996581068787084,0.4374540492500619,0.9999999999999991,0.5625459507499372,0.5625459507499372
ETH,2023-02-24 00:00:00+00:00,0.9976709344193939,0.9973662179995795,0.4192059551623313,0.9999999999999989,0.5807940448376676,0.5807940448376676
ETH,2023-03-26 00:00:00+00:00,0.9986442272296521,0.9987091691861163,0.4504154372624224,0.9999999999999991,0.5495845627375767,0.5495845627375767
ETH,2023-04-25 00:00:00+00:00,0.9987743871025572,0.9991142914194852,0.426636873678403,1.0000000000000002,0.5733631263215972,0.5733631263215972
ETH,2023-05-25 00:00:00+00:00,0.9964045770813584,0.9969672962185858,0.44059176296923497,1.0000000000000016,0.5594082370307666,0.5594082370307666
ETH,2023-06-24 00:00:00+00:00,0.9962538110017355,0.99646329347003,0.4245007399473466,1.0000000000000013,0.5754992600526547,0.5754992600526547
ETH,2023-07-24 00:00:00+00:00,0.9973507280819521,0.9978204479849668,0.42906024978333857,1.0,0.5709397502166614,0.5709397502166614
ETH,2023-08-23 00:00:00+00:00,0.9963744350962203,0.9960082306057078,0.4439283263065765,0.9999999999999987,0.5560716736934221,0.5560716736934221
ETH,2023-09-22 00:00:00+00:00,0.995166222297423,0.9951279191914834,0.4511760315686498,0.9999999999999991,0.5488239684313493,0.5488239684313493
ETH,2023-10-22 00:00:00+00:00,0.9967943711799012,0.997375131916746,0.4035052796172267,1.0000000000000013,0.5964947203827746,0.5964947203827746
ETH,2023-11-21 00:00:00+00:00,0.9964027941004906,0.9964071381427916,0.4199997498012876,1.0000000000000009,0.5800002501987133,0.5800002501987133
ETH,2023-12-21 00:00:00+00:00,0.9996120625593325,0.9996714172637919,0.40537026502205264,1.0000000000000018,0.5946297349779491,0.5946297349779491
ETH,2024-01-20 00:00:00+00:00,0.9976135246411814,0.9972142688833407,0.41660652938508,1.000000000000001,0.5833934706149211,0.5833934706149211
ETH,2024-02-19 00:00:00+00:00,0.992079346132793,0.9911113898533765,0.37809375440234294,1.0000000000000004,0.6219062455976575,0.6219062455976575
ETH,2024-03-20 00:00:00+00:00,0.9965661882914463,0.9969387221736802,0.389564388182262,1.0000000000000018,0.6104356118177398,0.6104356118177398
ETH,2024-04-19 00:00:00+00:00,0.9965828220527105,0.9966435263356225,0.3969833380824517,0.9999999999999989,0.6030166619175472,0.6030166619175472
ETH,2024-05-19 00:00:00+00:00,0.9972016896234948,0.9965634147301838,0.4138332027938625,0.9999999999999993,0.5861667972061368,0.5861667972061368
ETH,2024-06-18 00:00:00+00:00,0.9979077129653817,0.9984051419380432,0.3892539584949255,0.9999999999999998,0.6107460415050743,0.6107460415050743
ETH,2024-07-18 00:00:00+00:00,0.998568691448192,0.9984481750289657,0.4481017179073564,1.0,0.5518982820926436,0.5518982820926436
ETH,2024-08-17 00:00:00+00:00,0.9987534023692519,0.9982764931854352,0.4959365568558395,1.000000000000002,0.5040634431441625,0.5040634431441625
ETH,2024-09-16 00:00:00+00:00,0.995199024737239,0.9954682693759173,0.5070714333077864,1.0,0.4929285666922137,0.4929285666922137
ETH,2024-10-16 00:00:00+00:00,0.996859717431202,0.9963734293945339,0.5161925979732899,1.000000000000001,0.48380740202671124,0.48380740202671124
ETH,2024-11-15 00:00:00+00:00,0.9934079835887845,0.9942749207300741,0.5679141296596162,1.0000000000000009,0.4320858703403847,0.4320858703403847
ETH,2024-12-15 00:00:00+00:00,0.9939068662164819,0.9934083866522639,0.6047325133755379,0.9999999999999992,0.39526748662446126,0.39526748662446126
ETH,2025-01-14 00:00:00+00:00,0.992693917530211,0.9922544659258706,0.580733550397928,0.9999999999999996,0.4192664496020716,0.4192664496020716
ETH,2025-02-13 00:00:00+00:00,0.9967873379049172,0.9969670035395335,0.5878712795299628,1.0000000000000009,0.4121287204700381,0.4121287204700381
ETH,2025-03-15 00:00:00+00:00,0.9954641944773452,0.9954830736365363,0.533634245212215,0.9999999999999993,0.4663657547877843,0.4663657547877843
ETH,2025-04-14 00:00:00+00:00,0.9962538110017355,0.9960305560388467,0.5700975004296771,0.9999999999999998,0.42990249957032267,0.42990249957032267
ETH,2025-05-14 00:00:00+00:00,0.9946693009387154,0.9937750369081848,0.47138178409969733,0.9999999999999991,0.5286182159003018,0.5286182159003018
ETH,2025-06-13 00:00:00+00:00,0.9978416833729999,0.9972090220705558,0.4577198620889975,0.9999999999999988,0.5422801379110013,0.5422801379110013
ETH,2025-07-13 00:00:00+00:00,0.9985617121362891,0.9987802048337663,0.4564439628362251,1.0000000000000009,0.5435560371637758,0.5435560371637758
ETH,2025-08-12 00:00:00+00:00,0.9956580775145241,0.995702598401342,0.4240532977074022,1.0000000000000007,0.5759467022925985,0.5759467022925985
ETH,2025-09-11 00:00:00+00:00,0.9944891041594072,0.9935057849447962,0.49871164691458514,1.0000000000000007,0.5012883530854155,0.5012883530854155
ETH,2025-10-11 00:00:00+00:00,0.9943558622105438,0.994695855495465,0.43227004835483285,1.0000000000000004,0.5677299516451676,0.5677299516451676
ETH,2025-11-10 00:00:00+00:00,0.9920211885173584,0.9913962014826339,0.5167444089101171,1.000000000000001,0.48325559108988403,0.48325559108988403
ETH,2025-12-10 00:00:00+00:00,0.9926214581417406,0.9921675234056171,0.5200569057534317,0.9999999999999996,0.47994309424656784,0.47994309424656784
ETH,2026-01-09 00:00:00+00:00,0.9980448521501899,0.9983301749098448,0.5249711277535091,1.0,0.47502887224649093,0.47502887224649093
ETH,2026-02-08 00:00:00+00:00,0.9975487884935839,0.9975043456858216,0.5439689949285451,0.9999999999999993,0.4560310050714543,0.4560310050714543
ETH,2026-03-10 00:00:00+00:00,0.9929577573779671,0.9933944003951535,0.5009478395713847,0.9999999999999989,0.49905216042861417,0.49905216042861417
ETH,2026-04-09 00:00:00+00:00,0.9978192202955464,0.9981429979223634,0.5423836211446351,1.0000000000000009,0.45761637885536577,0.45761637885536577
LTC,2020-10-07 00:00:00+00:00,0.9924659731295356,0.9922101471255907,0.45940327324585806,0.9999999999999998,0.5405967267541417,0.5405967267541417
LTC,2020-11-06 00:00:00+00:00,0.9971967000085097,0.9963832779424768,0.4369487767968886,1.0000000000000002,0.5630512232031116,0.5630512232031116
LTC,2020-12-06 00:00:00+00:00,0.9990556185383823,0.999330806544834,0.4444013358240093,0.9999999999999989,0.5555986641759896,0.5555986641759896
LTC,2021-01-05 00:00:00+00:00,0.9987743871025572,0.9989934147387175,0.4589430083962084,0.9999999999999996,0.5410569916037912,0.5410569916037912
LTC,2021-02-04 00:00:00+00:00,0.998547706714887,0.998737317936,0.4788387770739212,1.0000000000000009,0.5211612229260797,0.5211612229260797
LTC,2021-03-06 00:00:00+00:00,0.9987003435630806,0.9990849348197302,0.4231062213662311,1.0000000000000004,0.5768937786337693,0.5768937786337693
LTC,2021-04-05 00:00:00+00:00,0.9974218344082185,0.9972183694816479,0.40334110103382537,1.0000000000000016,0.5966588989661762,0.5966588989661762
LTC,2021-05-05 00:00:00+00:00,0.9951664200142911,0.9955901702511762,0.43056942736128534,0.9999999999999998,0.5694305726387144,0.5694305726387144
LTC,2021-06-04 00:00:00+00:00,0.9995109013668276,0.9995229299781477,0.4503652125609504,1.0000000000000002,0.5496347874390498,0.5496347874390498
LTC,2021-07-04 00:00:00+00:00,0.9985542423178335,0.9986776427202135,0.4455824970384691,1.0000000000000002,0.5544175029615311,0.5544175029615311
LTC,2021-08-03 00:00:00+00:00,0.9982520400465383,0.9985138223023748,0.41094685085730875,0.9999999999999997,0.5890531491426909,0.5890531491426909
LTC,2021-09-02 00:00:00+00:00,0.9946481493533469,0.9949834713316468,0.4183788266591002,1.0000000000000009,0.5816211733409007,0.5816211733409007
LTC,2021-10-02 00:00:00+00:00,0.9976709344193939,0.997176551326746,0.4302395343887516,0.9999999999999998,0.5697604656112482,0.5697604656112482
LTC,2021-11-01 00:00:00+00:00,0.9987743871025572,0.9986887611401939,0.45327887486973095,0.9999999999999991,0.5467211251302682,0.5467211251302682
LTC,2021-12-01 00:00:00+00:00,0.9972450939803053,0.9972529792689026,0.46863622829648544,1.0000000000000007,0.5313637717035152,0.5313637717035152
LTC,2021-12-31 00:00:00+00:00,0.9938405426606451,0.9939252369267169,0.510869159073018,1.0000000000000007,0.48913084092698267,0.48913084092698267
LTC,2022-01-30 00:00:00+00:00,0.998431552263384,0.9979751540192754,0.5300436209735857,1.0000000000000009,0.4699563790264151,0.4699563790264151
LTC,2022-03-01 00:00:00+00:00,0.9976135246411812,0.9974274039511535,0.4465047661835235,0.9999999999999984,0.5534952338164749,0.5534952338164749
LTC,2022-03-31 00:00:00+00:00,0.9992982264005594,0.9993147645089759,0.44926972309163105,0.9999999999999998,0.5507302769083687,0.5507302769083687
LTC,2022-04-30 00:00:00+00:00,0.9987743871025572,0.999050568553651,0.43769860025092533,1.000000000000002,0.5623013997490767,0.5623013997490767
LTC,2022-05-30 00:00:00+00:00,0.9967638802575178,0.9961352552641646,0.3663965446006917,1.0000000000000007,0.633603455399309,0.633603455399309
LTC,2022-06-29 00:00:00+00:00,0.993083130781969,0.9922536446889272,0.43783424078145716,0.9999999999999996,0.5621657592185424,0.5621657592185424
LTC,2022-07-29 00:00:00+00:00,0.9928001405219126,0.9931668586676602,0.39948128730200794,1.0000000000000004,0.6005187126979925,0.6005187126979925
LTC,2022-08-28 00:00:00+00:00,0.9908571160249658,0.9911704041220813,0.5029607314169109,0.9999999999999991,0.49703926858308817,0.49703926858308817
LTC,2022-09-27 00:00:00+00:00,0.9940937489923958,0.9941968212622055,0.4987342845423173,0.9999999999999993,0.5012657154576821,0.5012657154576821
LTC,2022-10-27 00:00:00+00:00,0.9972317444897332,0.9968688638873974,0.54227161863942,0.9999999999999984,0.4577283813605785,0.4577283813605785
LTC,2022-11-26 00:00:00+00:00,0.9970914864585109,0.99648034750078,0.5520510218950314,1.0000000000000009,0.4479489781049694,0.4479489781049694
LTC,2022-12-26 00:00:00+00:00,0.9952727133003827,0.9960029484050849,0.5014856155883871,0.9999999999999998,0.49851438441161267,0.49851438441161267
LTC,2023-01-25 00:00:00+00:00,0.9983756643164966,0.9984625708219925,0.5316903927590662,1.0000000000000016,0.46830960724093545,0.46830960724093545
LTC,2023-02-24 00:00:00+00:00,0.9977705737805735,0.9980473643304123,0.49036183842082426,0.9999999999999996,0.5096381615791753,0.5096381615791753
LTC,2023-03-26 00:00:00+00:00,0.9987743871025572,0.9987167194776737,0.5328580682665718,1.0000000000000009,0.46714193173342916,0.46714193173342916
LTC,2023-04-25 00:00:00+00:00,0.9987743871025572,0.9989673010510476,0.5280734729297025,1.0000000000000004,0.4719265270702979,0.4719265270702979
LTC,2023-05-25 00:00:00+00:00,0.994947064557652,0.9950812499602845,0.53540986260688,1.0000000000000004,0.46459013739312044,0.46459013739312044
LTC,2023-06-24 00:00:00+00:00,0.9920902199440806,0.9920006242350734,0.5168729776140517,1.0000000000000002,0.48312702238594857,0.48312702238594857
