date_start,date_end,n_test,target,model,acc,auc,f1,coin
2022-12-04 00:00:00+00:00,2023-01-02 00:00:00+00:00,30,target_direction,RF_ordinal,0.4666666666666667,0.537037037037037,0.5789473684210527,ADA
2022-12-04 00:00:00+00:00,2023-01-02 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.513888888888889,0.4666666666666667,ADA
2022-12-04 00:00:00+00:00,2023-01-02 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4,0.5972222222222222,0.5263157894736842,ADA
2023-01-03 00:00:00+00:00,2023-02-01 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4,0.5026455026455027,0.25,ADA
2023-01-03 00:00:00+00:00,2023-02-01 00:00:00+00:00,30,target_direction,RF_ordinal,0.5,0.5873015873015873,0.4827586206896552,ADA
2023-01-03 00:00:00+00:00,2023-02-01 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5666666666666667,0.6613756613756614,0.5517241379310345,ADA
2023-01-03 00:00:00+00:00,2023-02-01 00:00:00+00:00,30,target_direction,MLP_ordinal,0.36666666666666664,0.29629629629629634,0.45714285714285713,ADA
2023-02-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.6,0.605,0.5,ADA
2023-02-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,30,target_direction,RF_ordinal,0.5333333333333333,0.6849999999999999,0.5,ADA
2023-02-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,30,target_direction,GBM_ordinal,0.7,0.67,0.5714285714285714,ADA
2023-02-02 00:00:00+00:00,2023-03-03 00:00:00+00:00,30,target_direction,MLP_ordinal,0.6,0.6500000000000001,0.6,ADA
2023-03-04 00:00:00+00:00,2023-04-02 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.6666666666666666,0.7104072398190046,0.6666666666666666,ADA
2023-03-04 00:00:00+00:00,2023-04-02 00:00:00+00:00,30,target_direction,RF_ordinal,0.43333333333333335,0.3936651583710407,0.37037037037037035,ADA
2023-03-04 00:00:00+00:00,2023-04-02 00:00:00+00:00,30,target_direction,GBM_ordinal,0.36666666666666664,0.37104072398190047,0.24,ADA
2023-03-04 00:00:00+00:00,2023-04-02 00:00:00+00:00,30,target_direction,MLP_ordinal,0.6333333333333333,0.7104072398190046,0.6451612903225806,ADA
2023-04-03 00:00:00+00:00,2023-05-02 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5333333333333333,0.48416289592760187,0.65,ADA
2023-04-03 00:00:00+00:00,2023-05-02 00:00:00+00:00,30,target_direction,RF_ordinal,0.5666666666666667,0.4660633484162896,0.6976744186046512,ADA
2023-04-03 00:00:00+00:00,2023-05-02 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.45701357466063347,0.5555555555555556,ADA
2023-04-03 00:00:00+00:00,2023-05-02 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5,0.4117647058823529,0.6153846153846154,ADA
2023-05-03 00:00:00+00:00,2023-06-01 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.5,0.5787037037037037,0.4444444444444444,ADA
2023-05-03 00:00:00+00:00,2023-06-01 00:00:00+00:00,30,target_direction,RF_ordinal,0.43333333333333335,0.4583333333333333,0.32,ADA
2023-05-03 00:00:00+00:00,2023-06-01 00:00:00+00:00,30,target_direction,GBM_ordinal,0.6,0.5740740740740741,0.5,ADA
2023-05-03 00:00:00+00:00,2023-06-01 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4,0.6851851851851852,0.5714285714285714,ADA
2023-06-02 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.43333333333333335,0.3076923076923077,0.19047619047619047,ADA
2023-06-02 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,target_direction,RF_ordinal,0.36666666666666664,0.24886877828054293,0.24,ADA
2023-06-02 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,target_direction,GBM_ordinal,0.36666666666666664,0.22171945701357465,0.2962962962962963,ADA
2023-06-02 00:00:00+00:00,2023-07-01 00:00:00+00:00,30,target_direction,MLP_ordinal,0.36666666666666664,0.420814479638009,0.3448275862068966,ADA
2023-07-02 00:00:00+00:00,2023-07-31 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4666666666666667,0.41517857142857145,0.2,ADA
2023-07-02 00:00:00+00:00,2023-07-31 00:00:00+00:00,30,target_direction,RF_ordinal,0.5,0.5982142857142857,0.0,ADA
2023-07-02 00:00:00+00:00,2023-07-31 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4666666666666667,0.5982142857142857,0.0,ADA
2023-07-02 00:00:00+00:00,2023-07-31 00:00:00+00:00,30,target_direction,MLP_ordinal,0.43333333333333335,0.38839285714285715,0.19047619047619047,ADA
2023-08-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.6333333333333333,0.5555555555555556,0.47619047619047616,ADA
2023-08-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,30,target_direction,RF_ordinal,0.5333333333333333,0.45833333333333337,0.3,ADA
2023-08-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5666666666666667,0.5300925925925926,0.3157894736842105,ADA
2023-08-01 00:00:00+00:00,2023-08-30 00:00:00+00:00,30,target_direction,MLP_ordinal,0.7,0.5833333333333334,0.6086956521739131,ADA
2023-08-31 00:00:00+00:00,2023-09-29 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.6,0.5044642857142857,0.5384615384615384,ADA
2023-08-31 00:00:00+00:00,2023-09-29 00:00:00+00:00,30,target_direction,RF_ordinal,0.6,0.6339285714285714,0.3333333333333333,ADA
2023-08-31 00:00:00+00:00,2023-09-29 00:00:00+00:00,30,target_direction,GBM_ordinal,0.5,0.5892857142857142,0.11764705882352941,ADA
2023-08-31 00:00:00+00:00,2023-09-29 00:00:00+00:00,30,target_direction,MLP_ordinal,0.5666666666666667,0.48660714285714285,0.5185185185185185,ADA
2023-09-30 00:00:00+00:00,2023-10-29 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.43333333333333335,0.3657407407407407,0.32,ADA
2023-09-30 00:00:00+00:00,2023-10-29 00:00:00+00:00,30,target_direction,RF_ordinal,0.3333333333333333,0.375,0.23076923076923078,ADA
2023-09-30 00:00:00+00:00,2023-10-29 00:00:00+00:00,30,target_direction,GBM_ordinal,0.36666666666666664,0.3425925925925926,0.3870967741935484,ADA
2023-09-30 00:00:00+00:00,2023-10-29 00:00:00+00:00,30,target_direction,MLP_ordinal,0.6333333333333333,0.4537037037037037,0.7441860465116279,ADA
2023-10-30 00:00:00+00:00,2023-11-28 00:00:00+00:00,30,target_direction,LogReg_ordinal,0.4666666666666667,0.625,0.2727272727272727,ADA
2023-10-30 00:00:00+00:00,2023-11-28 00:00:00+00:00,30,target_direction,RF_ordinal,0.4666666666666667,0.4821428571428572,0.38461538461538464,ADA
2023-10-30 00:00:00+00:00,2023-11-28 00:00:00+00:00,30,target_direction,GBM_ordinal,0.4,0.40625,0.3076923076923077,ADA
2023-10-30 00:00:00+00:00,2023-11-28 00:00:00+00:00,30,target_direction,MLP_ordinal,0.4,0.4330357142857143,0.47058823529411764,ADA
