date_start,date_end,n_test,model,target,acc,auc,f1,coin
2025-07-19 00:00:00+00:00,2025-08-17 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.36666666666666664,0.5,0.5128205128205128,ADA
2025-08-18 00:00:00+00:00,2025-09-16 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.3,0.5,0.46153846153846156,ADA
2025-09-17 00:00:00+00:00,2025-10-16 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.7,0.5,0.6086956521739131,ADA
2025-10-17 00:00:00+00:00,2025-11-15 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.26666666666666666,0.5,0.42105263157894735,ADA
2025-11-16 00:00:00+00:00,2025-12-15 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.36666666666666664,0.5,0.5365853658536586,ADA
2025-12-16 00:00:00+00:00,2026-01-14 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.43333333333333335,0.5,0.6046511627906976,ADA
2026-01-15 00:00:00+00:00,2026-02-13 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.4,0.5,0.5714285714285714,ADA
2026-02-14 00:00:00+00:00,2026-03-15 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.3,0.5,0.46153846153846156,ADA
2026-03-16 00:00:00+00:00,2026-04-14 00:00:00+00:00,30,"GARCH(1,1)",target_vol_regime,0.36666666666666664,0.5,0.0,ADA
2026-04-15 00:00:00+00:00,2026-04-29 00:00:00+00:00,15,"GARCH(1,1)",target_vol_regime,0.3333333333333333,0.5,0.0,ADA
2021-04-11 00:00:00+00:00,2021-05-10 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5,0.4732142857142857,0.6511627906976745,BNB
2021-05-11 00:00:00+00:00,2021-06-09 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5,0.5407239819004526,0.5945945945945946,BNB
2021-06-10 00:00:00+00:00,2021-07-09 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.36666666666666664,0.39285714285714285,0.5365853658536586,BNB
2021-07-10 00:00:00+00:00,2021-08-08 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6333333333333333,0.475,0.7755102040816326,BNB
2021-08-09 00:00:00+00:00,2021-09-07 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6,0.5758928571428571,0.7142857142857143,BNB
2021-09-08 00:00:00+00:00,2021-10-07 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.4,0.4,0.5714285714285714,BNB
2021-10-08 00:00:00+00:00,2021-11-06 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6,0.475,0.7391304347826086,BNB
2021-11-07 00:00:00+00:00,2021-12-06 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.4666666666666667,0.4955357142857143,0.6190476190476191,BNB
2021-12-07 00:00:00+00:00,2022-01-05 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.4666666666666667,0.5,0.6363636363636364,BNB
2022-01-06 00:00:00+00:00,2022-02-04 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.4909502262443439,0.5853658536585366,BNB
2022-02-05 00:00:00+00:00,2022-03-06 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.45982142857142855,0.5853658536585366,BNB
2022-03-07 00:00:00+00:00,2022-04-05 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.6333333333333333,0.5,0.7755102040816326,BNB
2022-04-06 00:00:00+00:00,2022-05-05 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.4909502262443439,0.5853658536585366,BNB
2022-05-06 00:00:00+00:00,2022-06-04 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5666666666666667,0.5892857142857143,0.6666666666666666,BNB
2022-06-05 00:00:00+00:00,2022-07-04 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.4666666666666667,0.5113122171945701,0.5789473684210527,BNB
2022-07-05 00:00:00+00:00,2022-08-03 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.5333333333333333,0.5067873303167421,0.631578947368421,BNB
2022-08-04 00:00:00+00:00,2022-09-02 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.36666666666666664,0.48086124401913877,0.5128205128205128,BNB
2022-09-03 00:00:00+00:00,2022-10-02 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.38235294117647056,0.6046511627906976,BNB
2022-10-03 00:00:00+00:00,2022-11-01 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.43333333333333335,0.6046511627906976,BNB
2022-11-02 00:00:00+00:00,2022-12-01 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.4,0.47222222222222227,0.5263157894736842,BNB
2022-12-02 00:00:00+00:00,2022-12-31 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.43333333333333335,0.4909502262443439,0.5853658536585366,BNB
2023-01-01 00:00:00+00:00,2023-01-30 00:00:00+00:00,30,"ARIMA(1,0,1)",target_direction,0.7333333333333333,0.6555023923444976,0.8181818181818182,BNB
